id	job_title	job_description	link	job_title_norm	location	job_date	date	rn
2706	外围女，萝莉，御姐，明星真实上门服务💯eaitz jobs in United ...	12 hours ago — 4,213,000+ 郑州中原区找妹子（大圈外围）【咨询qq：359 903 888】同城提供外围上门，高端外围上门，外围模特。外围空姐。外围学生妹。网红，车模，外围女，萝莉，御姐，明星真实上门 ...	https://www.linkedin.com/jobs/%E9%83%91%E5%B7%9E%E4%B8%AD%E5%8E%9F%E5%8C%BA%E6%89%BE%E5%A6%B9%E5%AD%90%EF%BC%88%E5%A4%A7%E5%9C%88%E5%A4%96%E5%9B%B4%EF%BC%89%E3%80%90%E5%92%A8%E8%AF%A2qq%EF%BC%9A359-903-888%E3%80%91%E5%90%8C%E5%9F%8E%E6%8F%90%E4%BE%9B%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%EF%BC%8C%E9%AB%98%E7%AB%AF%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%EF%BC%8C%E5%A4%96%E5%9B%B4%E6%A8%A1%E7%89%B9%E3%80%82%E5%A4%96%E5%9B%B4%E7%A9%BA%E5%A7%90%E3%80%82%E5%A4%96%E5%9B%B4%E5%AD%A6%E7%94%9F%E5%A6%B9%E3%80%82%E7%BD%91%E7%BA%A2%EF%BC%8C%E8%BD%A6%E6%A8%A1%EF%BC%8C%E5%A4%96%E5%9B%B4%E5%A5%B3%EF%BC%8C%E8%90%9D%E8%8E%89%EF%BC%8C%E5%BE%A1%E5%A7%90%EF%BC%8C%E6%98%8E%E6%98%9F%E7%9C%9F%E5%AE%9E%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%F0%9F%92%AFeaitz-jobs	Data	Denver	20251008	2025-10-08 22:23:12.458+02	39
2705	4094000+ 迪尔伯恩怎么找小姐服务联系方式 ...	12 hours ago — Today's top 4094000+ 迪尔伯恩怎么找小姐服务联系方式《小姐咨询网址sm4567．vip真实约炮》迪尔伯恩找小姐上门服务电话√迪尔伯恩找小姐全套按摩一条龙服务√迪尔伯恩找 ...	https://www.linkedin.com/jobs/%E8%BF%AA%E5%B0%94%E4%BC%AF%E6%81%A9%E6%80%8E%E4%B9%88%E6%89%BE%E5%B0%8F%E5%A7%90%E6%9C%8D%E5%8A%A1%E8%81%94%E7%B3%BB%E6%96%B9%E5%BC%8F%E3%80%8A%E5%B0%8F%E5%A7%90%E5%92%A8%E8%AF%A2%E7%BD%91%E5%9D%80%EF%BD%93%EF%BD%8D%EF%BC%94%EF%BC%95%EF%BC%96%EF%BC%97%EF%BC%8E%EF%BD%96%EF%BD%89%EF%BD%90%E7%9C%9F%E5%AE%9E%E7%BA%A6%E7%82%AE%E3%80%8B%E8%BF%AA%E5%B0%94%E4%BC%AF%E6%81%A9%E6%89%BE%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%E7%94%B5%E8%AF%9D%E2%88%9A%E8%BF%AA%E5%B0%94%E4%BC%AF%E6%81%A9%E6%89%BE%E5%B0%8F%E5%A7%90%E5%85%A8%E5%A5%97%E6%8C%89%E6%91%A9%E4%B8%80%E6%9D%A1%E9%BE%99%E6%9C%8D%E5%8A%A1%E2%88%9A%E8%BF%AA%E5%B0%94%E4%BC%AF%E6%81%A9%E6%89%BE%E5%B0%8F%E5%A7%90%E5%A4%A7%E4%BF%9D%E5%81%A5%E6%8C%89%E6%91%A9%E7%89%B9%E6%AE%8A%E6%9C%8D%E5%8A%A1.1008-jobs	Data	Denver	20251008	2025-10-08 22:23:12.458+02	40
2704	AWS Data Engineer - Serverless in Denver, CO	7 hours ago — Job Title: AWS Data Engineer – Serverless. Location: Denver, CO / St. Louis, MO / North Carolina (Hybrid). Employment Type: 6 months Contract-to-Hire.	https://www.linkedin.com/jobs/view/aws-data-engineer-%E2%80%93-serverless-at-betasharpinc-4311643102	Data	Denver	20251008	2025-10-08 22:23:12.458+02	41
2713	134 0802 7801 提供上门服务）(十年老店外围上门高端兼职 ...	12 hours ago — Director, Data Analytics and Insights. NVIDIA. Santa Clara, CA 5 hours ago ... Denver, CO 2 hours ago. VP, Product Management (Remote). VP, Product ...	https://www.linkedin.com/jobs/%E6%B2%A7%E5%B7%9E%E7%9C%9F%E5%AE%9E%E5%A4%A7%E5%9C%88%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%BC%88%E5%BE%AE%E4%BF%A1%EF%BC%9A134-0802-7801-%E6%8F%90%E4%BE%9B%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%BC%89%28%E5%8D%81%E5%B9%B4%E8%80%81%E5%BA%97-%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%E9%AB%98%E7%AB%AF%E5%85%BC%E8%81%8C%E7%BE%8E%E5%A5%B3-%E7%9C%9F%E5%AE%9E%E5%A4%96%E5%9B%B4%E4%B8%8A%E9%97%A8%E5%8F%AF%E6%8F%90%E4%BE%9B%E5%B7%A5%E4%BD%9C%E5%AE%A4%EF%BC%8C%E6%97%A0%E6%8A%BC%E9%87%91%C2%B7%E6%97%A0%E5%A5%97%E8%B7%AF%C2%B7%E9%9D%A0%E8%B0%B1%C2%B7%E4%B8%93%E4%B8%9A%F0%9F%92%AFpndnh-jobs	Data	Denver	20251008	2025-10-08 22:23:12.458+02	42
2712	4084000+ 花莲怎么找小妹服务〔选妹网址m1688．cc真实 ...	12 hours ago — Denver, CO. Be an early applicant. 5 hours ago. Director of Engineering ... Data Annotator | Upto $40/hr | Remote. Crossing Hurdles. United States 3 hours ...	https://www.linkedin.com/jobs/%E8%8A%B1%E8%8E%B2%E6%80%8E%E4%B9%88%E6%89%BE%E5%B0%8F%E5%A6%B9%E6%9C%8D%E5%8A%A1%E3%80%94%E9%80%89%E5%A6%B9%E7%BD%91%E5%9D%80%EF%BD%8D%EF%BC%91%EF%BC%96%EF%BC%98%EF%BC%98%EF%BC%8E%EF%BD%83%EF%BD%83%E7%9C%9F%E5%AE%9E%E4%B8%8A%E9%97%A8%E3%80%95%E8%8A%B1%E8%8E%B2%E6%89%BE%E5%B0%8F%E5%A7%90%E5%85%A8%E5%A5%97%E6%9C%8D%E5%8A%A1%E2%88%9A%E8%8A%B1%E8%8E%B2%E5%93%AA%E9%87%8C%E6%9C%89%E5%B0%8F%E5%A7%90%E6%9C%8D%E5%8A%A1-pdgsw6u-jobs	Data	Denver	20251008	2025-10-08 22:23:12.458+02	43
4428	Salesforce Asset Team Lead - Mulhuddart, Fingal, Ireland	10 hours ago — Introduction IBM Asset Engineering Services is seeking a dynamic and experienced Software Development Manager to join our global team.	https://ie.linkedin.com/jobs/view/salesforce-asset-team-lead-at-ibm-4309958139	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	1
4427	Ingenio Global hiring Implementation Consultant - Dublin	10 hours ago — Title - Implementation Consultant. Location - Hybrid, Dublin (office is twice per month) - Park west. Package - up to €70K & benefits.	https://ie.linkedin.com/jobs/view/implementation-consultant-up-to-%E2%82%AC70k-at-ingenio-global-4310858239	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	2
4426	Process Operator (Greece) - Planet Pharma	3 hours ago — Get notified about new Process Operator jobs in County Dublin, Ireland. Sign in to create job alert. Apply. Similar jobs.	https://ie.linkedin.com/jobs/view/process-operator-greece-at-planet-pharma-4312161013	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	3
4425	12 Test Analyst Contract@ Dublin Ireland jobs in Greater ...	10 hours ago — 12 Test Analyst Contract@ Dublin Ireland Jobs in Greater Dublin (5 new) · Quality Analyst - Safety Model Operations - Ukrainian (12-Month Fixed-Term Contract).	https://ie.linkedin.com/jobs/test-analyst-contract%40-dublin-ireland-jobs-greater-dublin	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	4
4430	PE Global hiring Accountant in Dublin, County Dublin, Ireland	7 hours ago — PE Global are recruiting a Senior Finance & Accounting Associate for a leading multi-national Biopharma client in Dublin. This is a mostly remote role ...	https://ie.linkedin.com/jobs/view/accountant-at-pe-global-4312557740?refId=ek4Grkc8K5T9jRVpVxztTA%3D%3D&trackingId=exvyQMCQtC1k%2BVDQN0XTmw%3D%3D&position=12&pageNum=0	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	5
4424	Developer (R), Tech & Scientific Computing	4 hours ago — Summary Primary Location: Dublin, Ireland Other Locations: London, United Kingdom Relocation Support: This role is based in Dublin, Ireland.	https://uk.linkedin.com/jobs/view/developer-r-tech-scientific-computing-at-novartis-4310201227	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	6
4423	136 Qa Analyst jobs in Ireland (15 new) - Dublin	11 hours ago — Today's top 136 Qa Analyst jobs in Ireland. Leverage your professional network, and get hired. New Qa Analyst jobs added daily.	https://ie.linkedin.com/jobs/qa-analyst-jobs	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	7
4421	Software Engineer - Storm Recruitment	9 hours ago — Embedded Software Engineer - Wicklow + Hybrid. The primary task of the candidate will be to lead in the full software development life cycle of network ...	https://ie.linkedin.com/jobs/view/software-engineer-at-storm-recruitment-4311870703?position=45&pageNum=0&refId=OtCVLTXycFH8%2BIn%2BF9WtKQ%3D%3D&trackingId=hCjJICkpL%2FX1vw%2BdWGr5bQ%3D%3D	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	8
4422	Information Technology Sales Specialist - Dublin	8 hours ago — In this role you will nurture early-stage relationships with customers, working with our Marketing function, Managed Service Solution Architect and ITSM ...	https://ie.linkedin.com/jobs/view/information-technology-sales-specialist-at-auxilion-4309959680	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	9
4429	Marketing Performance Data Analyst	2 hours ago — You'll lead campaign tracking and performance analysis, support data-informed decision-making, and help refine targeting, content strategy, and reporting.	https://www.linkedin.com/jobs/view/marketing-performance-data-analyst-at-talent-software-services-4310202779?position=60&pageNum=0&refId=opbzpZJF41kz6zicUMLKAw%3D%3D&trackingId=eTNuYkvDLDgg7YOxy4j4tQ%3D%3D	Software	Dublin	20251009	2025-10-09 20:36:48.092+02	10
5185	Customer Support Specialist - Cork, County Cork, Ireland	7 hours ago — Customer Support Specialist – Fintech Industry. Location: Onsite (Cork HQ, Mahon). Type: Permanent Position. Salary: €28,500 gross p/a + monthly performance ...	https://ie.linkedin.com/jobs/view/customer-support-specialist-at-telus-digital-4312123791?position=36&pageNum=0&refId=8ZnjF6fqk1Ycy54YpCXJ0g%3D%3D&trackingId=vV5i0zF8RL8mYYlaAKYLyQ%3D%3D	Support	Dublin	20251009	2025-10-09 20:36:33.544+02	11
5186	60 Ryanair jobs in Ireland (3 new) - Dublin	6 hours ago — Today's top 60 Ryanair jobs in Ireland. Leverage your professional network, and get hired. New Ryanair jobs added daily.	https://ie.linkedin.com/jobs/ryanair-jobs	Support	Dublin	20251009	2025-10-09 20:36:33.544+02	12
5188	210 Flight Attendant jobs in Dublin, County Dublin, Ireland ...	8 hours ago — Today's top 210 Flight Attendant jobs in Dublin, County Dublin, Ireland ... Front of House & National Learning Centre Support Coordinator (Part-Time).	https://ie.linkedin.com/jobs/flight-attendant-jobs-dublin	Support	Dublin	20251009	2025-10-09 20:36:33.544+02	13
5190	Human Resources Advisor - Dublin, County Dublin, Ireland	7 hours ago — HR Advisor Duties: Advising clients on HR and employment law matters by phone, video or in person. Creating bespoke employment documentation tailored to client ...	https://ie.linkedin.com/jobs/view/human-resources-advisor-at-match-recruitment-4312578760	Support	Dublin	20251009	2025-10-09 20:36:33.544+02	14
5187	System Trainer - Dublin, County Dublin, Ireland	9 hours ago — To deliver high-quality, engaging, and accessible training, direct to the end users across multiple sites as part of the implementation of Workday (HCM and ...	https://ie.linkedin.com/jobs/view/system-trainer-at-panda-4311866768?position=21&pageNum=0&refId=llQSBVkJLLHu7UzDfxWb1A%3D%3D&trackingId=HXMhIopxrXWujU%2BCekEvpw%3D%3D	Support	Dublin	20251009	2025-10-09 20:36:33.544+02	15
5189	Group Quality Manager - Dublin, County Dublin, Ireland	6 hours ago — Are you looking to become part of a collaborative team whilst maximising your potential to grow and develop within your career? Apply today. The Role.	https://ie.linkedin.com/jobs/view/group-quality-manager-at-gmc-utilities-group-4312581988	Support	Dublin	20251009	2025-10-09 20:36:33.544+02	16
5182	355 Healthcare Worker jobs in Ireland (34 new) - Dublin	9 hours ago — Today's top 355 Healthcare Worker jobs in Ireland. Leverage your professional network, and get hired. New Healthcare Worker jobs added daily.	https://ie.linkedin.com/jobs/healthcare-worker-jobs	Support	Dublin	20251009	2025-10-09 20:36:33.543+02	17
5181	145 Social Care Worker jobs in Greater Dublin	2 hours ago — Today's top 145 Social Care Worker jobs in Greater Dublin. Leverage your professional network, and get hired. New Social Care Worker jobs added daily.	https://ie.linkedin.com/jobs/social-care-worker-jobs-greater-dublin	Support	Dublin	20251009	2025-10-09 20:36:33.543+02	18
5183	Task Assistant - Dublin, County Dublin, Ireland	9 hours ago — About the Role: Our client is seeking a Task Assistant to provide reliable administrative and operational support in a dynamic work environment.	https://ie.linkedin.com/jobs/view/task-assistant-at-careerlibrary-pk-4311882427	Support	Dublin	20251009	2025-10-09 20:36:33.543+02	19
5184	362 Aviation jobs in Ireland (24 new) - Dublin	7 hours ago — 362 Aviation Jobs in Ireland (24 new) · Passenger Service Agent · First Officer (Dubai Based, Relocation Provided) · Ground Operations Support Dublin 15 · Cabin ...	https://ie.linkedin.com/jobs/aviation-jobs	Support	Dublin	20251009	2025-10-09 20:36:33.543+02	20
3881	Information Technology Sales Specialist - Dublin	8 hours ago — IT Sales Specialist. Place of work: Hybrid – 3 days in the office – Park West, Dublin 12 + clients' sites / Duration: Permanent / Hours of work: Monday to ...	https://ie.linkedin.com/jobs/view/information-technology-sales-specialist-at-auxilion-4309959680	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	21
3888	AXA Ireland hiring Senior Trading Underwriter - Dublin	9 hours ago — In this role you will look to deliver sales support, best advice and quality service to Broker Partners. This is an excellent opportunity to join a growing team ...	https://ie.linkedin.com/jobs/view/senior-trading-underwriter-commercial-p-c-at-axa-ireland-4311875108?position=9&pageNum=0&refId=dpKfzn%2FENGVW1Xr8dD0kFA%3D%3D&trackingId=i%2BWOIE0QDrO%2B4seGlEoWyg%3D%3D	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	22
3889	B2C Service Desk Representative (FTC) - Eason Ltd	9 hours ago — As a B2C Service Desk Representative, your primary responsibilities will be to response to customer queries through case management tool and phone calls, deal ...	https://ie.linkedin.com/jobs/view/b2c-service-desk-representative-ftc-at-eason-ltd-4311863840?position=51&pageNum=0&refId=4JzHQvUi6JcAqfSeRMP%2Bdg%3D%3D&trackingId=%2FFHAv9kk5DbUIsjuh23dEQ%3D%3D	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	23
3890	Student Recruitment Manager - Hibernia College	9 hours ago — Post Title Student Recruitment Manager Post Status Full time, Permanent Contract Location: Dublin Reports To Group Commercial Director Job Summary	https://ie.linkedin.com/jobs/view/student-recruitment-manager-at-hibernia-college-4311868698?refId=fTb6jwPQJz2xBs6xsNATrg%3D%3D&trackingId=2dHQzLTSHFr%2FWmLuvrLCPQ%3D%3D&position=9&pageNum=0	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	24
3883	Retail Brand Ambassador - Dublin, County Dublin, Ireland	10 hours ago — We are seeking a dynamic Retail Brand Ambassadors to join The Smooth Company at our Pop-Up Shop in Dundrum Town Centre from 1st Nov - 22nd Dec. You will play a ...	https://ie.linkedin.com/jobs/view/retail-brand-ambassador-at-the-smooth-company-4312557260	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	25
3885	Delivery Lead / Delivery Mgr - Dublin	7 hours ago — Head - Recruitment and Operation · Lead and manage large-scale delivery programs with a minimum portfolio size of €150M+ and a team size of 2000+ professionals.	https://ie.linkedin.com/jobs/view/delivery-lead-delivery-mgr-at-st-global-tech-llc-4312142187?position=33&pageNum=0&refId=T41W6cKZvI09%2B7b8k%2FpvOg%3D%3D&trackingId=G67DN9XsjaSlFF78qXzbmw%3D%3D	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	26
3886	Tripjoin hiring Internship – Marketing Manager in Dublin ...	10 hours ago — We're looking for a Marketing Manager Intern to join our team and help us grow Tripjoin's brand and community. You'll have the opportunity to work directly ...	https://ie.linkedin.com/jobs/view/internship-%E2%80%93-marketing-manager-at-tripjoin-4309957442	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	27
3887	Antal International hiring Managing Partner in Dublin ...	10 hours ago — Franchise Sales Manager · Background – A minimum of 5 to 10 years of corporate experience · Commitment to full-time engagement · Willingness to network & engage ...	https://ie.linkedin.com/jobs/view/managing-partner-at-antal-international-4309956293	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	28
3882	362 Aviation jobs in Ireland (24 new) - Dublin	7 hours ago — Today's top 362 Aviation jobs in Ireland. Leverage your professional network, and get hired. New Aviation jobs added daily.	https://ie.linkedin.com/jobs/aviation-jobs	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	29
3884	Digital Marketing Executive - Dublin, County Dublin, Ireland	8 hours ago — We are seeking a Digital Marketing Executive to join our dynamic Sales & Marketing team. This is an exciting opportunity for a creative marketer who is ...	https://ie.linkedin.com/jobs/view/digital-marketing-executive-at-radisson-blu-royal-hotel-dublin-city-4309961491?position=16&pageNum=0&refId=vjEY3dOccvQkRUyuQgQZeA%3D%3D&trackingId=5QxhgvLgzs8bOdGLZG3KCw%3D%3D	Sales	Dublin	20251009	2025-10-09 20:36:18.954+02	30
137	Processing Administrator - Marley Risk Consultants Limited	3 hours ago — We are now recruiting for a processing administrator to join our Dublin team on 6 month fixed term basis ... Get notified about new Administrator jobs in Dublin, ...	https://ie.linkedin.com/jobs/view/processing-administrator-at-marley-risk-consultants-limited-4309996664	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	31
138	Junior Accounts Payable Administrator - Dublin	9 hours ago — We are pleased to announce a vacancy for the permanent position of Junior Accounts Payable Administrator. This role is based full-time in Eason Support ...	https://ie.linkedin.com/jobs/view/junior-accounts-payable-administrator-at-eason-ltd-4311871236?refId=okbwqQnu6U3%2BnajxIYkqsg%3D%3D&trackingId=1jH7LnXS24whAF09jiPeiw%3D%3D&position=18&pageNum=0	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	32
139	Task Assistant - Dublin, County Dublin, Ireland	9 hours ago — About the Role: Our client is seeking a Task Assistant to provide reliable administrative and operational support in a dynamic work environment.	https://ie.linkedin.com/jobs/view/task-assistant-at-careerlibrary-pk-4311882427	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	33
140	Self Administered Pensions Admin - Dublin	6 hours ago — Liaise directly with solicitors, estate agents, property managers, trustees, surveyors and clients to ensure deals progress smoothly and on time. Coordinate ...	https://ie.linkedin.com/jobs/view/self-administered-pensions-admin-at-walfrid-private-4304516606?refId=tYQ61lkxRKeedAHqHNJ9AA%3D%3D&trackingId=5odBJPL%2Bu0wVgx%2FWGbUTPg%3D%3D&position=2&pageNum=0	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	34
141	60 Ryanair jobs in Ireland (3 new) - Dublin	6 hours ago — Today's top 60 Ryanair jobs in Ireland. Leverage your professional network, and get hired. New Ryanair jobs added daily.	https://ie.linkedin.com/jobs/ryanair-jobs	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	35
142	HR Administrator (12-month FTC)	10 hours ago — Act as the first point of contact for staff queries, escalating complex issues to senior HR team members. Provide administrative support during TUPE In and Out ...	https://uk.linkedin.com/jobs/view/hr-administrator-12-month-ftc-at-txo-4312565118	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	36
143	Pensions Administrator Trainee (start date - January 2026)	8 hours ago — Pensions Administrator Trainee. Join us as a Pensions Administrator in Isio's brand new Pensions Administration Training Academy in Belfast.	https://uk.linkedin.com/jobs/view/pensions-administrator-trainee-start-date-january-2026-at-isio-4309974090	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	37
144	210 Flight Attendant jobs in Dublin, County Dublin, Ireland ...	8 hours ago — Today's top 210 Flight Attendant jobs in Dublin, County Dublin, Ireland. Leverage your professional network, and get hired. New Flight Attendant jobs added ...	https://ie.linkedin.com/jobs/flight-attendant-jobs-dublin	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	38
145	B2C Service Desk Representative (FTC) - Eason Ltd	9 hours ago — As a B2C Service Desk Representative, your primary responsibilities will be to response to customer queries through case management tool and phone calls, deal ...	https://ie.linkedin.com/jobs/view/b2c-service-desk-representative-ftc-at-eason-ltd-4311863840?position=57&pageNum=0&refId=s1Hs5i7Oj1rWoUGW%2F6F6rw%3D%3D&trackingId=XGT%2BIsPuh5DGXPqmizIIjg%3D%3D	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	39
146	Salesforce Asset Team Lead - Mulhuddart, Fingal, Ireland	10 hours ago — Introduction IBM Asset Engineering Services is seeking a dynamic and experienced Software Development Manager to join our global team.	https://ie.linkedin.com/jobs/view/salesforce-asset-team-lead-at-ibm-4309958139	Administrator	Dublin	20251009	2025-10-09 20:36:04.32+02	40
3500	System Trainer - Dublin, County Dublin, Ireland	9 hours ago — Familiarity with adult learning principles and instructional design; Experience around the delivery of training materials to multi-lingual populations.	https://ie.linkedin.com/jobs/view/system-trainer-at-panda-4311866768?position=21&pageNum=0&refId=llQSBVkJLLHu7UzDfxWb1A%3D%3D&trackingId=HXMhIopxrXWujU%2BCekEvpw%3D%3D	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	41
3501	Information Security Architect - Dublin	10 hours ago — You will lead the development of security architecture, policies, and processes, ensuring compliance and addressing emerging threats. Your role will be crucial ...	https://ie.linkedin.com/jobs/view/information-security-architect-at-realtime-recruitment-4312550390	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	42
3503	Salesforce Asset Team Lead - Mulhuddart, Fingal, Ireland	10 hours ago — Your responsibilities will include leading a team of skilled developers, architects, and QA professionals to design, code, and test robust, scalable, and secure ...	https://ie.linkedin.com/jobs/view/salesforce-asset-team-lead-at-ibm-4309958139	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	43
3496	Senior Process Engineer - STEM Recruitment Partners	8 hours ago — STEM Recruitment Partners is working with a medical device company based in West Dublin that is seeking an experienced Senior Process Engineer to support ...	https://ie.linkedin.com/jobs/view/senior-process-engineer-at-stem-recruitment-partners-4311892495?refId=uG5ax37pWBID5AOkx65zDA%3D%3D&trackingId=7GOGyF4uVvmxYIDF92bJgQ%3D%3D&position=19&pageNum=0	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	44
3497	Tripjoin hiring Internship – Marketing Manager in Dublin ...	10 hours ago — Support the design and execution of marketing campaigns across social media ... Get notified about new Marketing Manager jobs in Dublin, County Dublin, Ireland.	https://ie.linkedin.com/jobs/view/internship-%E2%80%93-marketing-manager-at-tripjoin-4309957442	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	45
3498	Student Recruitment Manager - Hibernia College	9 hours ago — Recruit, train, and develop a high-performing student recruitment team. Establish clear daily, weekly, and monthly enrolment and conversion targets for the team ...	https://ie.linkedin.com/jobs/view/student-recruitment-manager-at-hibernia-college-4311868698?refId=fTb6jwPQJz2xBs6xsNATrg%3D%3D&trackingId=2dHQzLTSHFr%2FWmLuvrLCPQ%3D%3D&position=9&pageNum=0	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	46
3502	Ingenio Global hiring Implementation Consultant - Dublin	10 hours ago — Title - Implementation Consultant. Location - Hybrid, Dublin (office is twice per month) - Park west. Package - up to €70K & benefits.	https://ie.linkedin.com/jobs/view/implementation-consultant-up-to-%E2%82%AC70k-at-ingenio-global-4310858239	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	47
3499	Data Analyst - Dublin, County Dublin, Ireland	5 hours ago — Design, calculate, and implement key performance indicators (KPIs) to support underwriting and financial decision-making; Providing and updating quarterly ...	https://ie.linkedin.com/jobs/view/data-analyst-at-partnerre-4312133903?position=26&pageNum=0&refId=4a8lt1RvE2dZQllawXHdNg%3D%3D&trackingId=lRi6fq6jrfO7ZrDxD9fOQw%3D%3D	Designer	Dublin	20251009	2025-10-09 20:35:49.963+02	48
